rank,handler,call_name,registered_name,size,country,mu,sigma,displayed_rating,tier,provisional,num_runs,last_competition
192,Margo Scheuierman,Whoopee,Jimboomba Whoopee Dreams Come True,Intermediate,NLD,30.2691,4.276,1697.6,Expert,true,13,Prague Agility Party 2025
193,Manuela Kroboth,Nena,Nena Nena of Austrian Starlight,Intermediate,AUT,28.8404,3.8424,1692.5,Expert,false,15,Prague Agility Party 2024
194,Linda Enberg,Ciara,,Intermediate,SWE,32.1285,4.9429,1692.0,Expert,true,10,Norwegian Open 2025
195,Christelle Riot Bretecher,Mayev,Mayev Magita Starlight,Intermediate,FRA,28.8425,3.8611,1690.4,Expert,false,15,AWC 2025
196,Niina Poikolainen,,SNOW GROUSE'S DAZZLING SPRING,Intermediate,,27.1343,3.3096,1688.2,Expert,false,18,Midsummer Dog Sports Festival 2025
197,Tiina Leinonen,,SOMETHING LIKE ROAST YOUR ENEMY,Intermediate,,27.1302,3.3116,1687.8,Expert,false,18,Midsummer Dog Sports Festival 2025
198,Jan Krejčí,Heart&Soul,Heart&Soul Zip Zap,Intermediate,CZE,29.9551,4.2559,1687.5,Expert,true,13,Prague Agility Party 2025
199,Eva Filípková,Nella,Velox Crur Famosa Nella,Intermediate,SVK,27.0176,3.2942,1685.4,Expert,false,18,Polish Open 2026 (IN & L)
200,Anna Storcheus,Cherry,,Intermediate,UKR,33.6102,5.4952,1685.0,Expert,true,8,Polish Open SOFT 2025 (IN & L)
201,moreno cavallin,,SHEPWORLD LOVE OF MY LIFE,Intermediate,ITA,29.1932,4.0408,1682.8,Expert,true,14,ProsecCup 2025
202,Cecilia Klingberg,Dee,Lizzroys Duchesse Dee,Intermediate,SWE,28.5952,3.8445,1682.5,Expert,false,15,Norwegian Open 2025
203,Natalia Garastsenko,,Follow the Leader Black Star,Intermediate,,32.6433,5.2381,1677.2,Expert,true,9,Midsummer Dog Sports Festival 2025
204,Kadeřábková Pavla,Blue,Blue Sem tam Kladně,Intermediate,CZE,27.9123,3.6617,1677.1,Expert,false,16,Prague Agility Party 2025
205,Vytautas Guobys,Nanna,,Intermediate,LTU,29.6148,4.23,1677.0,Expert,true,13,Polish Open 2026 (IN & L)
206,Manuela Grubelnig,Kiwi,,Intermediate,AUT,31.0311,4.7158,1675.3,Expert,true,11,Austrian Agility Open 2025
207,Kinga Szulczewska,Up,,Intermediate,POL,25.3725,2.8344,1674.8,Expert,false,21,Polish Open SOFT 2025 (IN & L)
208,Kateřina Pallová,Bonny Puntahore,,Intermediate,CZE,30.3608,4.4972,1674.8,Expert,true,12,JOAWC/SOAWC 2025
209,Dudley Shumate,Jammy,Ignited RR Jammy,Intermediate,USA,31.0363,4.7392,1672.8,Expert,true,11,EO 2025
210,Mari Raulio,TEMPO,,Intermediate,,31.0261,4.7365,1672.7,Expert,true,11,Midsummer Dog Sports Festival 2024
211,Beti Uršič,Spicy,Lil´bit of Spicy - Spicy,Intermediate,SVN,23.0791,2.0889,1672.5,Expert,false,27,Slovenian Open 2025
212,Liuhto Tuulia,Rosé,,Intermediate,FIN,31.7113,4.9737,1671.6,Expert,true,10,Prague Agility Party 2024
213,Johan Vos,Qyou,,Intermediate,BEL,32.526,5.2478,1671.3,Expert,true,9,Prague Agility Party 2024
214,Hugo Santos,Never,Never Say Never Never,Intermediate,PRT,24.447,2.566,1670.0,Expert,false,23,EO 2025
215,Coralie Lizin,Raya,Raya of Speed of light,Intermediate,BEL,31.6515,4.9866,1667.7,Expert,true,10,AWC 2025
216,Nadja Milz,Puma,,Intermediate,AUS,30.7934,4.7009,1667.6,Expert,true,11,Polish Open 2025 (IN & L)
217,Asta Simkoniene,,Lagūna Compliment Kalnarūtė,Intermediate,LTU,33.9259,5.7652,1665.2,Expert,true,7,Moravia Open 2024
218,Kostyantyn Savchyn,Olive,Rumour has it,Intermediate,UKR,25.5582,2.9797,1664.8,Expert,false,20,Hungarian Open 2025
219,Jenny Damm,Azta,,Intermediate,SWE,30.7655,4.7239,1663.7,Expert,true,11,Norwegian Open 2025
220,Marita Ogilvie,Cicada,Ag Ch Darleyfalls Cryptic Enigma,Intermediate,GBR,30.8082,4.7393,1663.6,Expert,true,11,EO 2025
221,Christian Prein,Lemon,Let’s talk about Lucky Lemon Lemon,Intermediate,AUT,28.7272,4.0561,1662.4,Expert,true,14,EO 2025
222,Gabriele Mottola,Ariel,Diffidate delle Imitazioni Ariel,Intermediate,ITA,26.6869,3.4,1659.5,Expert,false,17,Slovenian Open 2025
223,Lucie Krejčí,H’Ahsoka Tano,H’Ahsoka Tano Never Never Land,Intermediate,CZE,29.8388,4.4647,1657.8,Expert,true,12,Prague Agility Party 2025
224,Kostiantyn Savchyn,Olive,Rumour has it Olive,Intermediate,UKR,33.8091,5.8107,1655.1,Expert,true,7,Slovenian Open 2025
225,Maša Ceglar,Maggie,Quincesam Fearless Maggie,Intermediate,SVN,32.6347,5.5088,1644.3,Expert,true,8,AWC 2024
226,Elisa Bertazza,CARRY ON,,Intermediate,ITA,28.0559,3.9857,1644.0,Expert,false,14,Alpine Agility Open 2025
227,Pospíšilová Kateřina,BeeSee,,Intermediate,CZE,27.0799,3.6601,1644.0,Expert,false,16,Prague Agility Party 2025
228,Sara Terreni,Summer,Blacksheep'S Lullaby Endless Summer,Intermediate,ITA,28.8899,4.2707,1643.1,Expert,true,13,ProsecCup 2025
229,Kaisa Jalava,DWYLCH WILDFIRE,,Intermediate,,25.508,3.1494,1642.4,Expert,false,19,Midsummer Dog Sports Festival 2025
230,Indrė Liškauskaitė,,Cute brownie big ride,Intermediate,LTU,28.2161,4.0535,1642.2,Expert,true,14,Midsummer Dog Sports Festival 2025
231,Lenka Kabátová,Sky,,Intermediate,CZE,22.601,2.2003,1640.0,Expert,false,26,Polish Open 2026 (IN & L)
232,Anabella Kokalj,,LE QUADRUPEDE LOYAL YIXPRYMA PRYMA,Intermediate,SVN,33.3307,5.7976,1637.5,Expert,true,7,AWC 2025
233,Ramona Schürken,Lyric,,Intermediate,DEU,32.4986,5.5257,1636.9,Expert,true,8,EO 2024
234,Suran Kim,Reese,,Intermediate,SWE,30.8002,4.9869,1633.6,Expert,true,10,Polish Open 2026 (IN & L)
235,Adéla Havlíčková,Nilsa,A3Ch Nilsa Petit Jerloust of My Queen,Intermediate,CZE,24.7069,2.9836,1630.2,Expert,false,20,Moravia Open 2025
236,Ammy Sten,Sota,,Intermediate,SWE,31.3142,5.1953,1629.1,Expert,true,9,Norwegian Open 2025
237,Jitka Ďuricová,,Aurelie of Inessy,Intermediate,CZE,27.8456,4.0481,1628.0,Competitor,true,14,Prague Agility Party 2025
238,Lisa Marie Mölder,,Fire Rock Limitless Power,Intermediate,,31.3509,5.2372,1625.6,Competitor,true,9,Midsummer Dog Sports Festival 2025
239,Giuseppe Culora,,SHEPWORLD LIGHT MY FIRE,Intermediate,ITA,29.0494,4.4705,1625.5,Competitor,true,12,ProsecCup 2025
240,BARBARA ROSSO,DUFFY,,Intermediate,ITA,29.7327,4.7054,1624.7,Competitor,true,11,Alpine Agility Open 2025
241,Janina Taskinen,,BORDERRUSH SHADOW OF YOUR LOVE ROXY,Intermediate,,29.0454,4.4844,1623.7,Competitor,true,12,Midsummer Dog Sports Festival 2024
242,Klara Kuźnik,Ponto,Brace Yourself Ponto Nanoraptor,Intermediate,AUT,24.5551,2.9873,1623.7,Competitor,false,20,Polish Open SOFT 2025 (IN & L)
243,Sara Gregorio,Nike,,Intermediate,ITA,25.9918,3.4711,1623.1,Competitor,false,17,ProsecCup 2025
244,Jamielynn Thomas,Jay-Jay,Jay-Jay of Chocolate Dynamite,Intermediate,CHE,31.2304,5.2322,1621.4,Competitor,true,9,EO 2025
245,Julie Celmar,Phoenix,BeOffbeat Brave Rising Phoenix,Intermediate,LUX,27.7195,4.0617,1621.4,Competitor,true,14,AWC 2025
246,Juha Orenius,Hera,,Intermediate,FIN,25.4635,3.3128,1621.0,Competitor,false,18,EO 2025
247,Iida Vakkuri,Kate,,Intermediate,FIN,28.3148,4.2784,1619.2,Competitor,true,13,Midsummer Dog Sports Festival 2024
248,Maarit Niemistö,,BLINDED BY THE LIGHT OF SILENT STORM,Intermediate,,25.389,3.3098,1618.4,Competitor,false,18,Midsummer Dog Sports Festival 2025
249,Eline de Cock,Litchi,,Intermediate,FIN,30.2866,4.9494,1617.5,Competitor,true,10,Dutch Open 2025
250,Wolfgang Tieber,Apple,Sam`s Motley Crew Apple,Intermediate,AUT,24.365,2.977,1617.4,Competitor,false,20,Austrian Agility Open 2025
251,Carla van Adrichem,Tess,Tess vom Thurnhof,Intermediate,DEU,25.3355,3.3049,1616.8,Competitor,false,18,JOAWC/SOAWC 2025
252,Lenka Svaková,,Desirelia from Valachian Highlands,Intermediate,,28.1072,4.2715,1611.7,Competitor,true,13,Moravia Open 2025
253,Fiia Filander,,PLAY WITH MADNESS CRYSTAL METH,Intermediate,FIN,29.4768,4.7362,1610.7,Competitor,true,11,Midsummer Dog Sports Festival 2024
254,Přádná Lenka,Orinka,A3Ch Olly Odysee,Intermediate,CZE,30.9493,5.2335,1609.9,Competitor,true,9,Prague Agility Party 2024
255,Zuzanna Łata,Nel,,Intermediate,POL,30.1416,4.9647,1609.9,Competitor,true,10,Polish Open SOFT 2025 (IN & L)
256,Viitmaa Kadi,Ruu,Black River Running Wild Black River,Intermediate,EST,26.1854,3.6588,1608.4,Competitor,false,16,Prague Agility Party 2025
257,Minna Viitanen,,Toivotaan Toivotaan Vipotiina,Intermediate,FIN,27.3619,4.0621,1607.0,Competitor,true,14,JOAWC/SOAWC 2024
258,Janina Kantola,WONDERWOMAN,,Intermediate,FIN,31.7355,5.5203,1607.0,Competitor,true,8,Midsummer Dog Sports Festival 2025
259,Rebecca Kowalski,Taki,Gonnahave Taki Taki My Queen,Intermediate,DEU,30.9027,5.2474,1606.4,Competitor,true,9,AWC 2025
260,Gregor Jus,Mini,,Intermediate,SVN,29.2684,4.7192,1604.4,Competitor,true,11,Slovenian Open 2025
261,Eva Filípková,Lea,,Intermediate,SVK,29.2516,4.7261,1602.9,Competitor,true,11,Polish Open 2025 (IN & L)
262,Viktoria Moen,IPA,Australian Mates Juicy IPA,Intermediate,NOR,30.6261,5.1865,1602.7,Competitor,true,9,Polish Open 2026 (IN & L)
263,Michelle Waugh,Otto,Manicjax Summer Dreams,Intermediate,GBR,30.0176,4.9857,1602.4,Competitor,true,10,EO 2025
264,Francesca Paccagnella,,LOVE ME LIKE THERE'S NO TOMORROW IN THE STAR,Intermediate,ITA,25.9978,3.649,1602.0,Competitor,false,16,Alpine Agility Open 2025
265,Jouni Orenius,Prem,Infinity Light Always With Prem,Intermediate,SWE,26.0228,3.6692,1600.6,Competitor,false,16,Norwegian Open 2024
266,Sabine Serwin,,Graceful border be a legend Ikki,Intermediate,DNK,32.1278,5.7049,1600.5,Competitor,true,7,Moravia Open 2025
267,Malena Johansson,Tona,,Intermediate,SWE,31.4796,5.4901,1600.4,Competitor,true,8,Norwegian Open 2025
268,Petra Häusermann,Hope,Honolulu della Linea die Pensieri,Intermediate,CHE,29.9619,4.987,1600.0,Competitor,true,10,AWC 2025
269,Maija Anttolainen,Tiril,,Intermediate,FIN,29.9469,4.9844,1599.7,Competitor,true,10,EO 2025
270,Emily Klarman,Vanish,Nac Without A Trace Mx Mxj,Intermediate,USA,29.2029,4.737,1599.7,Competitor,true,11,EO 2025
271,Alen Mareković,Natsu,,Intermediate,HRV,29.0403,4.7007,1597.5,Competitor,true,11,AWC 2024
272,Zuzanna Łata,,Brave Misty Lady Hypnotizer,Intermediate,POL,27.6875,4.2596,1596.3,Competitor,true,13,Prague Agility Party 2025
273,Morize  Nastasya,Summer,Summer Stars power dogs,Intermediate,FRA,32.0685,5.735,1594.5,Competitor,true,7,Prague Agility Party 2025
274,Luisa Talarico,cp,,Intermediate,ITA,28.2333,4.4723,1592.7,Competitor,true,12,ProsecCup 2025
275,Emma Hiilesniemi,,FLIGHTMASTER SO RED,Intermediate,FIN,28.3073,4.5016,1592.1,Competitor,true,12,Midsummer Dog Sports Festival 2024
276,Susan Koldenhof,Intense,Devongem Insanely Intense,Intermediate,NLD,25.7917,3.6677,1591.5,Competitor,false,16,AWC 2025
277,Kateřina Mrázková,Gwaii,,Intermediate,CZE,25.7538,3.6585,1591.1,Competitor,false,16,EO 2025
278,Sari Vähäniitty,,LITTLE STEP'S VILLE VIRTANEN,Intermediate,FIN,28.2797,4.5028,1590.9,Competitor,true,12,Midsummer Dog Sports Festival 2024
279,Katri Lehtonen,,DREAM BEGINS LOST IN LOVE,Intermediate,,28.2119,4.4938,1589.2,Competitor,true,12,Midsummer Dog Sports Festival 2024
280,Luca De Silvestri,,WACKY RACES' GANG LEIA PRINCESS OF ALDERAAN,Intermediate,ITA,32.6654,5.9894,1587.9,Competitor,true,6,ProsecCup 2024
281,Petra Pečar,TA,,Intermediate,SVN,31.9841,5.7761,1586.2,Competitor,true,7,Slovenian Open 2024
282,Adela Hoňková,,Aero Rodeo z Ranche na Hranici,Intermediate,,28.6821,4.7232,1580.5,Competitor,true,11,Moravia Open 2025
283,Timo Liuhto,,WELSHRIVERDEE HERE FOR THE PARTY,Intermediate,FIN,28.0048,4.5021,1579.9,Competitor,true,12,Midsummer Dog Sports Festival 2024
284,Jada Sawhney,Zula,Nac Epic Chase The Stars,Intermediate,USA,31.9181,5.817,1578.7,Competitor,true,7,EO 2024
285,Anabella Kokalj,PRYMA,,Intermediate,SVN,28.5051,4.7122,1574.7,Competitor,true,11,Slovenian Open 2024
286,Sandra Sjöberg,Downforce Hennie,,Intermediate,SWE,33.3263,6.3309,1573.3,Competitor,true,5,AWC 2025
287,Eleonora  Baldan,,Fairy Dynasty Knock Out Khaleesi,Intermediate,ITA,26.9968,4.2325,1572.0,Competitor,true,13,Slovenian Open 2025
288,Tiiu Toijala,,JOHAN ON KÄRKIETENIJÄ,Intermediate,,24.7597,3.4881,1571.8,Competitor,false,17,Midsummer Dog Sports Festival 2025
289,Piccin Manuela,Meta,META DEI MATIBLU,Intermediate,ITA,30.6267,5.4507,1571.0,Competitor,true,8,Austrian Agility Open 2025
290,Nicola Tiozzo Pagio,,FEAR OF THE DARK,Intermediate,ITA,32.2591,6.0073,1569.5,Competitor,true,6,ProsecCup 2025
291,Monika Pleterski,Fire,Infinity Light My Fire,Intermediate,SVN,26.3963,4.0573,1569.0,Competitor,true,14,Austrian Agility Open 2025
292,Michel Frey,Brikk,Jimboomba Brikk The Rocket,Intermediate,CHE,27.6667,4.5015,1566.5,Competitor,true,12,EO 2025
293,Rita Gemesi,,Angels for Therapy Summer Sunflower Angels for Therapy,Intermediate,,31.5298,5.8039,1564.7,Competitor,true,7,Prague Agility Party 2025
294,Marine Tonglet,Umbel,Umbel Flower Of Queen Of Patchouli,Intermediate,BEL,29.8172,5.238,1564.1,Competitor,true,9,AWC 2025
295,Mika Yliluoma,YACATIS KATEENA-GEMMA,,Intermediate,,25.0864,3.6705,1563.0,Competitor,false,16,Midsummer Dog Sports Festival 2025
296,Sebastien Allerme,Shy'M,Shy'M Dream Of Kings,Intermediate,FRA,28.2825,4.7376,1562.8,Competitor,true,11,AWC 2025
297,Laura Nuuttila,DIDAKTIC'S VEGA,,Intermediate,,27.525,4.5024,1560.7,Competitor,true,12,Midsummer Dog Sports Festival 2024
298,Nicole Manes,,Toffee vom Ettikogarten Ettikogarten,Intermediate,,30.4858,5.4961,1559.9,Competitor,true,8,Prague Agility Party 2025
299,Katerina Čapková,Indy,,Intermediate,CZE,32.2179,6.079,1559.2,Competitor,true,6,Polish Open SOFT 2025 (IN & L)
300,Christine Chalancon,Booga'Loo,Naga Jolokia Baila Booga'Loo,Intermediate,CHE,28.7501,4.9559,1555.3,Competitor,true,10,ProsecCup 2025
301,Eva Nadrchalová,Bleška,,Intermediate,CZE,33.1204,6.4301,1553.2,Competitor,true,5,Polish Open 2025 (IN & L)
302,Marine Tonglet,Rine,Rine Just Rine of Shadow in Light,Intermediate,BEL,31.2573,5.8151,1552.5,Competitor,true,7,AWC 2024
303,Steven Seale,Flec,,Intermediate,GBR,30.3796,5.5236,1552.4,Competitor,true,8,EO 2025
304,Christa Saksa,Pipa,,Intermediate,FIN,27.2411,4.4804,1552.0,Competitor,true,12,Norwegian Open 2025
305,Trine Thorkildsen,Shady,Shady ‍ ‍🪅 ‍,Intermediate,NOR,29.5401,5.2466,1552.0,Competitor,true,9,Norwegian Open 2025
306,Roman Maruszczak,,Crazy Barking Monster SOLAR STORM,Intermediate,POL,31.0339,5.745,1552.0,Competitor,true,7,Moravia Open 2025
307,Lucie Adámková,Olinka,Olympia Misty Highland,Intermediate,CZE,26.6168,4.2738,1551.8,Competitor,true,13,Polish Open 2026 (IN & L)
308,Suvi Halonen,,WHIPLANDIAN ABSOLUTELY AWFUL,Intermediate,,25.3295,3.8542,1550.7,Competitor,false,15,Midsummer Dog Sports Festival 2025
309,Pasi Nordberg,MUSCIDA'S BERETTA,,Intermediate,,23.6223,3.3099,1547.7,Competitor,false,18,Midsummer Dog Sports Festival 2025
310,Kurc Karel,Relda,,Intermediate,CZE,29.347,5.2352,1545.7,Competitor,true,9,Prague Agility Party 2024
311,Riina Kellman,Kiksi,,Intermediate,FIN,27.8089,4.7363,1544.0,Competitor,true,11,EO 2025
312,Matušíková Petra,Zatsu,,Intermediate,SVK,25.0696,3.8441,1541.5,Competitor,false,15,EO 2025
313,Alexandra Papada,Lux,Future Hope Fay,Intermediate,GRC,30.0785,5.5206,1540.7,Competitor,true,8,AWC 2025
314,Ylona Schardam,Dash,,Intermediate,,29.2093,5.2402,1539.5,Competitor,true,9,Dutch Open 2025
315,Giulia Piva,cp,,Intermediate,ITA,31.6899,6.0829,1537.6,Competitor,true,6,ProsecCup 2024
316,Iwona Gołąb,SeeYa,Never Never Land S’Sayonara,Intermediate,POL,31.7603,6.1253,1535.4,Competitor,true,6,AWC 2025
317,Denis Giovannelli,LATINBORDER REVERT,,Intermediate,ITA,26.1635,4.2651,1534.7,Competitor,true,13,ProsecCup 2025
318,Tommi Raita-aho,Tuus Puolivalssi,,Intermediate,FIN,30.7939,5.8089,1534.7,Competitor,true,7,Midsummer Dog Sports Festival 2025
319,Gronek Aleksandra,Cosmo,Seven Seas I.-C Raven Kind of Cosmo Cosmo,Intermediate,POL,24.9207,3.8585,1533.8,Competitor,false,15,Slovenian Open 2025
320,Michelle Antoni,Razz,Razz rocket vakonic family,Intermediate,FRA,27.5303,4.7377,1532.7,Competitor,true,11,AWC 2025
321,Janina Taskinen,,SHADOW STORM BEST OF ALL,Intermediate,,26.8006,4.4968,1532.4,Competitor,true,12,Midsummer Dog Sports Festival 2024
322,Hanna Jäntti,,Funway Tokyo Girl SOS,Intermediate,FIN,26.1231,4.2718,1532.3,Competitor,true,13,Moravia Open 2025
323,Zuzana Višvaderová,Eri,,Intermediate,CZE,24.8432,3.8508,1531.6,Competitor,false,15,Polish Open SOFT 2025 (IN & L)
324,Weibl Jenő,Kesu,,Intermediate,,28.927,5.2205,1530.6,Competitor,true,9,Hungarian Open 2025
325,Jemina Sakomaa,TODELLINEN BEEWEE,,Intermediate,FIN,28.9645,5.2413,1529.6,Competitor,true,9,Midsummer Dog Sports Festival 2025
326,Matěj Zapletal,,Puma Firework Hill,Intermediate,,26.6587,4.4907,1527.5,Competitor,true,12,Moravia Open 2025
327,Bozena Plaßmann,Ida,Brave little Ida with eager to work,Intermediate,DEU,26.6875,4.5035,1527.1,Competitor,true,12,AWC 2025
328,Minna Viitanen,,Toivotaan Toivotaan Tuurin Aamuaurinko,Intermediate,FIN,25.9765,4.2761,1525.9,Competitor,true,13,JOAWC/SOAWC 2024
329,Holger Geiger,Peaches,,Intermediate,DEU,27.3121,4.7242,1525.6,Competitor,true,11,Polish Open 2026 (IN & L)
330,Andrea Veizer,Vinna,,Intermediate,HUN,27.8549,4.9084,1525.2,Competitor,true,10,EO 2024
331,Klemen Maganja,,Velvet Queenie von Sunn-Hof,Intermediate,,26.5122,4.4736,1523.7,Competitor,true,12,Moravia Open 2025
332,Malena Johansson,Downforce Tona,,Intermediate,SWE,31.321,6.0767,1523.6,Competitor,true,6,AWC 2025
333,Adrian Bajo,Dive,Liv Petit Jerloust Of My Queen,Intermediate,ESP,28.8325,5.2485,1523.5,Competitor,true,9,EO 2025
334,Raisa Vähätalo,Supravulpes Neovison,,Intermediate,FIN,26.5816,4.5033,1522.9,Competitor,true,12,Midsummer Dog Sports Festival 2024
335,Kevin Spevan,,Lust for love the thril of the rush Gia,Intermediate,SVN,32.3116,6.4297,1520.9,Competitor,true,5,Slovenian Open 2025
336,Jemina Sakomaa,,DYNAMIC DRIVE DOMINO,Intermediate,FIN,26.4881,4.502,1519.3,Competitor,true,12,Midsummer Dog Sports Festival 2024
337,Kohoutová  Dominika,Lime,,Intermediate,CZE,28.6956,5.2464,1518.3,Competitor,true,9,Prague Agility Party 2024
338,Pavlína Rondzíková,Amy,Amy z České Kanady - Ovčárna,Intermediate,CZE,27.8239,4.9629,1517.4,Competitor,true,10,Hungarian Open 2025
339,Oliwia Nowińska,OM,,Intermediate,POL,26.3233,4.4709,1516.4,Competitor,true,12,Polish Open 2026 (IN & L)
340,Carla van Adrichem,Kyla,Kyla vom Thurnhof,Intermediate,AUT,26.3451,4.488,1515.2,Competitor,true,12,JOAWC/SOAWC 2025
341,Zsófia Tálasi,Pupu,,Intermediate,HUN,27.0563,4.7312,1514.5,Competitor,true,11,Polish Open 2026 (IN & L)
342,Nikol Suková,Míša,,Intermediate,,30.2543,5.8028,1513.8,Competitor,true,7,Prague Agility Party 2025
343,Emmelie Mortensen,,Gjerulff Great Mississippi river,Intermediate,,31.0602,6.0735,1513.6,Competitor,true,6,Moravia Open 2025
344,Saskia Vansteelant,Tori,,Intermediate,BEL,27.7733,4.984,1512.8,Competitor,true,10,EO 2025
345,Serena D'Avino,,COCO AVANT CHANEL,Intermediate,ITA,31.0468,6.0897,1511.1,Competitor,true,6,ProsecCup 2024
346,Maruszczak Roman,T REX,,Intermediate,POL,28.4872,5.2376,1511.0,Competitor,true,9,Prague Agility Party 2024
347,Vytautas Lopeta,Barbra,,Intermediate,LTU,31.0166,6.0866,1510.3,Competitor,true,6,Polish Open SOFT 2024 (IN & L)
348,Meisel Eduard,YARA,,Intermediate,AUT,31.0466,6.0972,1510.2,Competitor,true,6,Austrian Agility Open 2025
349,Patrick Driessen,Vika,Yaparoos Caoimhe Vika,Intermediate,NLD,24.2998,3.8588,1508.9,Competitor,false,15,Polish Open 2026 (IN & L)
350,Mark Bills,Ziva,,Intermediate,USA,29.2715,5.5233,1508.1,Competitor,true,8,EO 2025
351,Adéla Kubišová,A3Ch Akim,,Intermediate,,29.9549,5.7702,1505.8,Competitor,true,7,Moravia Open 2025
352,Anikó Vella,Csikasz,,Intermediate,HUN,25.408,4.2566,1505.5,Competitor,true,13,EO 2025
353,Davide De Lucia,Athena,,Intermediate,ITA,29.9264,5.7682,1504.9,Competitor,true,7,Slovenian Open 2024
354,Wendy Willemse,LOTF Desire,,Intermediate,FIN,27.5037,4.9672,1504.1,Competitor,true,10,Dutch Open 2025
355,Magdalena Wasiukiewicz,,Dazzling Doom Spiffing Wit,Intermediate,AUS,29.099,5.5004,1503.9,Competitor,true,8,Prague Agility Party 2025
356,Gabriela Vaclavíkova,Windy,,Intermediate,CZE,30.9103,6.108,1503.4,Competitor,true,6,Polish Open 2024 (IN & L)
357,Emmi Mustaniemi,,MISTY HIGHLAND NONSTOP,Intermediate,,26.0898,4.503,1503.2,Competitor,true,12,Midsummer Dog Sports Festival 2024
358,Karolína Beliharová,Bea,,Intermediate,CZE,25.3512,4.2644,1502.3,Competitor,true,13,Polish Open SOFT 2025 (IN & L)
359,Růžičková Lucie,Brill,,Intermediate,CZE,28.2509,5.237,1501.6,Competitor,true,9,Prague Agility Party 2024
360,Janina Taskinen,,SHADOW STORM AMBITIOUS GOALS,Intermediate,,25.9785,4.5,1499.1,Competitor,true,12,Midsummer Dog Sports Festival 2024
361,Aneta Indráková,,Bee Maya Euphoria Veselý ocas,Intermediate,,25.1278,4.2358,1496.8,Competitor,true,13,Prague Agility Party 2025
362,Sara Aldaz Muñoz,Molly,,Intermediate,ESP,30.758,6.1209,1495.8,Competitor,true,6,JOAWC/SOAWC 2025
363,Suvi Halonen,,WHIPLANDIAN PEPPER POTTS,Intermediate,,23.9602,3.8635,1494.8,Competitor,false,15,Midsummer Dog Sports Festival 2025
364,Petra Pečar,,Wannahave The Original Tada Ta,Intermediate,SVN,28.0359,5.2344,1493.3,Competitor,true,9,AWC 2025
365,Passecker Regina,Mo,,Intermediate,AUT,28.0645,5.246,1493.1,Competitor,true,9,Austrian Agility Open 2025
366,Piccinato Nicolò,,The Flying Dutch,Intermediate,ITA,28.0018,5.2355,1491.8,Competitor,true,9,Prague Agility Party 2024
367,Rebecca Potosky,,Fairfarren Meant To Be,Intermediate,ITA,25.7906,4.5043,1491.1,Competitor,true,12,Midsummer Dog Sports Festival 2024
368,Aleksandra Michalik,Phoebe,,Intermediate,POL,26.4409,4.7223,1491.0,Competitor,true,11,Polish Open 2025 (IN & L)
369,Alvaro Martinez,Mocca,Mocca Della Contea Border Collie,Intermediate,URY,28.8412,5.5244,1490.7,Competitor,true,8,AWC 2025
370,Mégane Richez,Grin,,Intermediate,FRA,29.5933,5.7796,1490.2,Competitor,true,7,Slovenian Open 2024
371,Kim Boes-Pouls,Nylah,,Intermediate,,27.978,5.2441,1489.8,Competitor,true,9,Dutch Open 2025
