Id,Handler,Country,CallName,RegisteredName,SizeCategory,Slug
2755,Manuel Garrido Fuentes,ESP,,Azulian Always First,M,manuel-garrido-fuentes
6969,Manuel Garrido Fuentes,ESP,Freya,,M,manuel-garrido-fuentes-freya
7564,Manuel Kälin,CHE,Flûte,,M,manuel-kalin-flute
6554,Manuel Santomé González,ESP,Toxa,,I,manuel-santome-gonzalez-toxa
6567,Manuel Santomé González,ESP,Xabre,,I,manuel-santome-gonzalez-xabre
5514,manuela aiassa,ITA,,KARA OF CRAZY SISSY'S HOME,I,manuela-aiassa
457,Manuela Curin,AUT,Atomic,"Be Aware Atomic ""Atomic""",L,manuela-curin-atomic
5683,Manuela Curin,AUT,Wasabi,,L,manuela-curin-wasabi
7424,Manuela Erlach,AUT,Chili,Chili Western Recall`s,L,manuela-erlach
2178,Manuela Grubelnig,AUT,,Yaparoos Favorite Friend,L,manuela-grubelnig-2
2068,Manuela Grubelnig,AUT,,Düwelkes van de Barge Calypso,I,manuela-grubelnig
5250,Manuela Grubelnig,AUT,Kiwi,Düwelkes van de Barge Calypso (Kiwi),I,manuela-grubelnig-kiwi
5688,Manuela Grubelnig,AUT,Mr. Strange,Yaparoos Favorite Friend (Mr. Strange),L,manuela-grubelnig-mr-strange
5297,Manuela Grubelnig,AUT,Mr.Strange,,L,manuela-grubelnig-mrstrange
1818,Manuela Kroboth,AUT,Conner,"Conner ""Conner""",L,manuela-kroboth-oconner
1724,Manuela Kroboth,AUT,Nena,"Nena ""Nena""",I,manuela-kroboth-nena
44,Manuela Piccin,ITA,KITTY PRIDE,,I,manuela-piccin-kitty-pride
1925,Manuela Piccin,ITA,Marvel,,I,manuela-piccin-marvel
5511,Manuela Piccin,ITA,Meta,META DEI MATIBLU,I,manuela-piccin
1024,Manuela Satta,ITA,,THUNDER OF WILDRIVER,I,manuela-satta
8190,Manuela Schmid,AUT,Dzok,Dzok (Rhan from Shepherds Own),L,manuela-schmid-dzok
3070,Manuela Steiner,CHE,,And the same way of Impressive Twilight,M,manuela-steiner
2801,Mar Baro Vila,ESP,,Rita Ii De Pasbanugar,M,mar-baro-vila
3649,Mar Morales,ESP,Fuga,Fuga De Xonnydeby (Fuga),I,mar-morales-fuga
301,Mara Gobbetto,FRA,,IPER LUCY DES DRAYERES,M,mara-gobbetto
2549,Marc Picron,BEL,,Tawana Merle Bleu,L,marc-picron
2739,Marc Ronchail,BEL,,Caribbean Blue della Linea dei Pensieri,M,marc-ronchail
2552,Marc Van Beeck,BEL,,Lucky Summer Pax,L,marc-van-beeck
3113,Marc Van Beeck,BEL,,Peejay Simply Divine,M,marc-van-beeck-2
2901,Marc Wingate-Wynne,GBR,,Obay Thatz Entertainment,S,marc-wingate-wynne
7032,Marc Wingate-Wynne,GBR,Messi,,S,marc-wingate-wynne-messi
7004,Marc Wingate-Wynne,GBR,Snazzy,,S,marc-wingate-wynne-snazzy
2367,Marcel Bolliger,CHE,,Mi Sombra Miss Daisy,I,marcel-bolliger
8276,Marcela Braumová,CZE,Flesh,,L,marcela-braumova-flesh
4987,Marcela Čápková,CZE,Ami,,L,marcela-capkova-ami
5007,Marcela Čápková,CZE,Kvido,,L,marcela-capkova-kvido
7694,Marcela Checchia,BRA,Cerrunos Kahoots,,M,marcela-checchia-cerrunos-kahoots
4209,Marcela Checchia,BRA,Deb,,M,marcela-checchia-deb
2329,Marcela Olejárová,SVK,Joly,Joyful life Perla z Polabí,S,marcela-olejarova
7475,Marcela Tymlová,CZE,,Cyril Chancy Remus,M,marcela-tymlova
5334,Marcela Tymlová,CZE,Baryk,,M,marcela-tymlova-baryk
5545,Marcella Massarenti,ITA,,GINGERBELL PICCOLA STELLA SENZA CIELO,L,marcella-massarenti
7,Marcello Bianchi,ITA,,BLACKSHEEP'S LULLABY EXPRESS COFFEE,I,marcello-bianchi
8485,Marcin Smółka,POL,Bam,,M,marcin-smolka-bam
2330,Marcin Szymanski,POL,Monti,,S,marcin-szymanski-monti
5534,Marco Boschiero,ITA,,IT'S UP UFO,L,marco-boschiero
7634,Marco Brandenberger,CHE,,Endless Chapter of Noble County,I,marco-brandenberger
7533,Marco Brandenberger,CHE,Less,,L,marco-brandenberger-less
5526,Marco Casale,ITA,KIRA,,I,marco-casale-kira
4248,Marco Giavoni,USA,BET,,S,marco-giavoni-bet
7715,Marco Giavoni,USA,Betterlatethannever,,S,marco-giavoni-betterlatethannever
6426,Marco Gschaider,AUT,,RuffnTuff Dancing in the Dark,I,marco-gschaider-2
2091,Marco Gschaider,AUT,Deep,Ruff'n'Tuff Dancing in the Dark,I,marco-gschaider
223,Marco Lincetto,ITA,BECKS ANGUS,,L,marco-lincetto-becks-angus
299,MARCO PINI,ITA,,I AM A GENIUS BUT NOBODY KNOWS IT BUT ME,M,marco-pini
3846,MARCO PINI,ITA,Tokyo,I Am A Genius But No Body Knows It But Me (Tokyo),M,marco-pini-tokyo
1957,Marco Raimondi,HRV,Mad,,L,marco-raimondi-mad
161,Marco Raimondi,HRV,Mawlch Fire,,L,marco-raimondi-mawlch-fire
5147,Marco righetto,ITA,PAQUITA BLACKSHEEP,,L,marco-righetto-paquita-blacksheep
5204,Marco Rizza,,Devongem Impulse,,M,marco-rizza-devongem-impulse
2673,Marco Silvestri,ITA,,MIND THE DOG RAGNAROK,L,marco-silvestri
5240,Marco Silvestri,ITA,,BEATRICE DELLA TRAPPOLA DI BARGA,S,marco-silvestri-2
316,Marco Silvestri,ITA,RIO,Emily's Joy Eternity Chaos (Rio),S,marco-silvestri-rio
3114,Marcy Mantell,USA,,Ululallaluna Space Jam,M,marcy-mantell
4665,Marcy Mantell,USA,Chia,,M,marcy-mantell-chia
6805,Marcy Mantell,USA,Steel,,L,marcy-mantell-steel
1116,Marella Borsello,ITA,,TIDUS OF CRAZY SISSY'S HOME,L,marella-borsello
7951,Maren Refve,NOR,Bie,,M,maren-refve-bie
7283,Maren Teien Rorvik,NOR,Luring,,M,maren-teien-rorvik-luring
1880,Margareta Milačić,HRV,Ljuba,,S,margareta-milacic-ljuba
6624,Margarida Mendes Pires,PRT,Cil,,I,margarida-mendes-pires-cil
4165,Marge Mitt,EST,Fay,,L,marge-mitt-fay
2805,Margherita Silvi,ITA,,Rokkitassun I M Black Magic,M,margherita-silvi
6201,Margherita Silvi,ITA,,ROKKITASSUN I’M BLACK MAGIC BI,M,margherita-silvi-2
6903,Margherita Silvi,ITA,Bi,,M,margherita-silvi-bi
2961,Margherita Silvi,ITA,Cake,ROKKITASSUN CUPCAKE cake,S,margherita-silvi-rokkitassun-cupcake
2371,Margo Scheuierman,NLD,Whoopee,Jimboomba Whoopee Dreams Come True,I,margo-scheuierman
3469,Margraf Lisa,DEU,Inchi,Inchi,S,margraf-lisa-inchi
3145,Margreet Muurling,NLD,Happy,,I,margreet-muurling-happy
6799,Margret Behren,DEU,Zoom,,L,margret-behren-zoom
4865,Margrethe Brynem,NOR,Minx,,S,margrethe-brynem-minx
4866,Margrethe Brynem,NOR,Twist,,S,margrethe-brynem-twist
3160,Margrit Klauz,CHE,,Tender Bonsai of Noble County,I,margrit-klauz
3661,Margrit Klauz,CHE,Tendai,Tender Bonsai Of Noble County (Tendai),I,margrit-klauz-tendai
5959,Mari Alajääski,FIN,,JOHAN ON TÄYSOSUMA,L,mari-alajaaski
5969,Mari Alajääski,FIN,,JOHAN ON ROONEY,L,mari-alajaaski-2
583,Mari Alajääski,FIN,Väiski,,L,mari-alajaaski-vaiski
8457,Mari Alajääski,FIN,Vinski,,L,mari-alajaaski-vinski
4350,Mari Elvevold,NOR,Malou,,I,mari-elvevold-malou
5970,Mari Karhu,FIN,Toivo,LIIKUTTAVAN PIENI TOIVO,L,mari-karhu
7759,Mari Mangusson,EST,,Ellik Reiche Family Geluzee,L,mari-mangusson
5971,Mari Raulio,,ILMILIEKIN KETTU,,L,mari-raulio-ilmiliekin-kettu
1464,Mari Raulio,,TEMPO,,I,mari-raulio-tempo
3069,Maria Ahlgren,FIN,,Beduar'S Bonis Auspiciis,M,maria-ahlgren
7838,Maria Alexandersson,SWE,Caia,,I,maria-alexandersson-caia
7834,Maria Alexandersson,SWE,Diaz,,I,maria-alexandersson-diaz
4885,Maria Andersson,SWE,Blizz,,L,maria-andersson-blizz
7192,Maria Badamo,USA,Klick,,L,maria-badamo-klick
2568,Maria Belen Mambrilla Lazaro,ESP,,Neville Magic Loyalty,L,maria-belen-mambrilla-lazaro
2597,Maria Belen Mambrilla Lazaro,ESP,,Wacky Races' Gang Bloody Mary,L,maria-belen-mambrilla-lazaro-2
2851,Maria Belen Mambrilla Lazaro,ESP,,Meiga Del Xorcu,S,maria-belen-mambrilla-lazaro-3
6792,Maria Belen Mambrilla Lazaro,ESP,Keishi,,L,maria-belen-mambrilla-lazaro-keishi
7093,Maria Belen Mambrilla Lazaro,ESP,Lilo,,S,maria-belen-mambrilla-lazaro-lilo
4803,Maria Christine Magnus,NOR,Felix,,S,maria-christine-magnus-felix
1127,Maria COPIE,FRA,Nelly,,L,maria-copie-nelly
4612,Maria De Meer Fjeld,NOR,Link,,M,maria-de-meer-fjeld-link
4690,Maria De Meer Fjeld,NOR,Mico,Mico H⭐,M,maria-de-meer-fjeld-mico
7265,Maria Diaz,COL,Moonknight,,M,maria-diaz-moonknight
3104,Maria Dolores Lopez Teruel,ESP,Peka,,M,maria-dolores-lopez-teruel-peka
6986,María Dolores Tomillo Amo…,ESP,Fusa,,S,maria-dolores-tomillo-amo-fusa
5490,Maria Eleftheria Poulimenou,GRC,,Greek Legend Jaguar Jaguar,L,maria-eleftheria-poulimenou
3171,Maria Elena Sin Imaz,ESP,,Bleu Perle Lady Rita,I,maria-elena-sin-imaz
4620,Maria Estada,ESP,Pippi,,M,maria-estada-pippi
1275,Maria Evstigneeva,,ILVES,,L,maria-evstigneeva-ilves
1595,Maria Evstigneeva,,Ima,,L,maria-evstigneeva-ima
1247,Maria Evstigneeva,,Svagni Leela,,L,maria-evstigneeva-svagni-leela
2942,Maria Fernandez Estada,ESP,Annika,Spartan Wocker Barbara Annika,S,maria-fernandez-estada
4624,Maria Fondelius,SWE,Cassie,,M,maria-fondelius-cassie
4841,Maria Fondelius,SWE,Loo,,S,maria-fondelius-loo
5253,Maria Fritzsche,DEU,Amicelli,,I,maria-fritzsche-amicelli
41,Maria Giulia Pantalloni,ITA,FEMME FATALE,,I,maria-giulia-pantalloni-femme-fatale
1936,Maria Giulia Pantalloni,ITA,Stitch,,I,maria-giulia-pantalloni-stitch
8266,Maria Grześ,POL,Pirat,,L,maria-grzes-pirat
3010,Maria Hernandez Pozuelo,ESP,,Mia De Sa Roca,S,maria-hernandez-pozuelo
6104,Maria Huttunen,,,EASYPOWER'S HIRO HAMADA,L,maria-huttunen-2
1276,Maria Huttunen,,,SPEAKING BORDERS BOSS,L,maria-huttunen
7637,Maria Jose Garcia Mihovilovic,URY,,Brahma Kume Kuhane,I,maria-jose-garcia-mihovilovic
4124,Maria Jose Garcia Mihovilovic,URY,Emma,,I,maria-jose-garcia-mihovilovic-emma
4163,María José Ibaseta,CHL,Loki,,L,maria-jose-ibaseta-loki
8076,Maria Juliane Jentzsch,DNK,Geggo,,S,maria-juliane-jentzsch-geggo
8083,Maria Juliane Jentzsch,DNK,Nike,,S,maria-juliane-jentzsch-nike
7997,Maria Juliane Jentzsch,DNK,Sesam,,M,maria-juliane-jentzsch-sesam
4842,Maria Kabat,DNK,Gypsy,,S,maria-kabat-gypsy
7923,Maria Kabat,DNK,ink,,M,maria-kabat-ink
2279,Maria Lizama,,Sky,"Sky ""Sky""",M,maria-lizama-sky
3059,Maria Ljungdahl,SWE,,Hammarstigen´s Mac Beltra,M,maria-ljungdahl
3061,Maria Ljungdahl,SWE,Bojan,Sandvretens Bojan,M,maria-ljungdahl-sandvretens-bojan
3106,Maria Ljungdahl,SWE,Elsa,Sandvretens Elsa,M,maria-ljungdahl-sandvretens-elsa
3814,Maria Ljungdahl,SWE,Limpan,Hammarstigen’s Mac Beltra,M,maria-ljungdahl-limpan
7516,Maria Lyritsi,,,Erida Des Acheens,S,maria-lyritsi
3582,Maria Nogueira,ESP,Razo,,L,maria-nogueira-razo
2189,Mária Nowak,CZE,Enzo,Enzo Od skučáku,L,maria-nowak
7601,Maria Ömalm,SWE,,Alily's Amazing Ada,M,maria-omalm
308,Maria Piai,ITA,ULULALLALUNA VOLTRON,,M,maria-piai-ululallaluna-voltron
1352,Maria Pohjolainen,,SAMOLLA GELANOR,,M,maria-pohjolainen-samolla-gelanor
7282,Maria Renee Lizama,GTM,Sky,,M,maria-renee-lizama-sky
7295,Maria Renee Lizama,GTM,Sweden,,M,maria-renee-lizama-sweden
4730,Maria Ryftenius,SWE,Pim,,S,maria-ryftenius-pim
4431,Maria Ryftenius,SWE,Zeke,,L,maria-ryftenius-zeke
1485,Maria Sainpalo,,,A'MÄKINS MISS BROWN TO YOU,S,maria-sainpalo
1692,Maria Sainpalo,,Elli,,S,maria-sainpalo-elli
5539,Maria Serra,ITA,,MAUI IL SEMIDIO,L,maria-serra
648,Maria Shklouska,POL,Buddy,Buddy od Podhradského Rybníka (Buddy),M,maria-shklouska-buddy
7607,Maria Sori,FIN,,RUNRUNRUN DOUBLE DOWN,M,maria-sori
4063,Maria Sori,FIN,Daim,,M,maria-sori-daim
7293,Maria Sori,FIN,Ixi,,M,maria-sori-ixi
7606,Maria Sori,FIN,LAHJAKAS ISINTYTTÖ,,M,maria-sori-lahjakas-isintytto
4073,Maria Sori,FIN,Malla,,S,maria-sori-malla
13,Maria Tarabbo,ITA,Elsa,,I,maria-tarabbo-elsa
7178,Maria Theochari,GRC,Dahlia,,I,maria-theochari-dahlia
7157,Maria Triantafyllou,NLD,Eowyn,Exceptional Eowyn Cleverly Crazy Cleverly Crazy kelpie kennel,I,maria-triantafyllou-eowyn
212,Maria Triantafyllou,NLD,Pearl Kelpiebrink,,L,maria-triantafyllou-pearl-kelpiebrink
8167,Maria Uretsky,,Flora,,L,maria-uretsky-flora
2565,Maria Vieira,PRT,Logan,,L,maria-vieira-logan
5989,Maria Vuorisola,,AMAZINGAMY,,M,maria-vuorisola-amazingamy
7083,Mariana Clino Borralho,PRT,Wendy,,S,mariana-clino-borralho-wendy
7269,Mariana Grisales,COL,Taz,,M,mariana-grisales-taz
1919,Mariann Galanics,HUN,Lucas,"Living the Dream of Bordertreowe ""Lucas""",L,mariann-galanics-lucas
8328,Mariann Rebane,EST,Berke,,S,mariann-rebane-berke
8334,Mariann Rebane,EST,Effie,,S,mariann-rebane-effie
8403,Marianna Mihályová,SVK,,Mawlch Quake (Q),I,marianna-mihalyova
7309,Marianna Sipka,HUN,Kiky,Drystream Blue Velvet (Kiky),S,marianna-sipka-kiky
668,Marianna Ududenko,UKR,Keysi,,M,marianna-ududenko-keysi
6070,Marianne Asikainen,,,EVERY KINGDOM UNCHAINED,L,marianne-asikainen
4666,Marianne Harsjøen Nørholm,NOR,Hiccup,,M,marianne-harsjoen-norholm-hiccup
4541,Marianne Harsjøen Nørholm,NOR,Lilla,,L,marianne-harsjoen-norholm-lilla
7910,Marianne Kalvenes,NOR,Freyja,,L,marianne-kalvenes-freyja
1338,Marianne Kosonen,,METAKAN ROUTA,,M,marianne-kosonen-metakan-routa
5219,MARIANNE MELAIN,FRA,SIMBA,,S,marianne-melain-simba
4614,Marianne Myki,NOR,Bella,,M,marianne-myki-bella
4744,Marianne Myki,NOR,Caia,,S,marianne-myki-caia
2861,Marianne Pekkola,FIN,,Scotstyles Tough Enough,S,marianne-pekkola
1277,Marianne Sumela,,,SAUNAJAAKON ARCHMAGE GED,L,marianne-sumela
5976,Marianne Vainola,,Otto,,M,marianne-vainola-otto
3857,Mariann-Elvie Bayliss,GBR,Betty,Bet Your Bottom Dollar (Betty),M,mariann-elvie-bayliss-betty
1816,Marie Allmer,AUT,Groot,,L,marie-allmer-groot
1029,Marie Crespy,,Jive,,I,marie-crespy-jive
1034,Marie Crespy,,Punch,,I,marie-crespy-punch
861,Marie Ferstl,,Vila,Skovfarmen's Chocolate QD Fairytale,L,marie-ferstl-vila
6877,Marie Helene Letendre,CAN,Moka,,M,marie-helene-letendre-moka
1108,Marie Mandrea,FRA,Pako,,L,marie-mandrea-pako
4077,Marie Orloff Karlsen,DNK,Chelsea,,S,marie-orloff-karlsen-chelsea
4742,Marie Sannes,NOR,Zucca,,S,marie-sannes-zucca
7394,Marie Zaleschak,AUT,,Skovfarmen#039s Chocolate QD Fairytale Skovfarmen#039s,L,marie-zaleschak
3506,Marie Zaleschak,AUT,Savvy,Learn to fly around the world,S,marie-zaleschak-savvy
2001,Marie Zaleschak,AUT,Vila,"Skovfarmens Chocolate QD Fairytale ""Vila""",L,marie-zaleschak-vila
2233,Marie-Anna Kocianova,CZE,,Coca Cola Perla z Polabí,M,marie-anna-kocianova-2
653,Marie-Anna Kocianova,CZE,Cookie,"Coca Cola Perla z Polabí ""Cookie""",M,marie-anna-kocianova-cookie
2179,Marie-Anna Kocianova,CZE,Showman,Greatest Showman Wonderfull Dream,L,marie-anna-kocianova
2625,Marie-Jeanne Binsfeld,LUX,,Isla-Iuma aux prés de fleuve,L,marie-jeanne-binsfeld
7574,Marie-Jo Golay,CHE,Maybe,,M,marie-jo-golay-maybe
6808,Marie-Josée Mertz-Blum,LUX,Jack,,L,marie-josee-mertz-blum-jack
3068,Marieke Bolten,NLD,,Over the top metheora,M,marieke-bolten
3080,Marieke Bolten,NLD,,Nice of you to come bye fire and flame,M,marieke-bolten-2
4211,Marieke Bolten,NLD,TOPsy,,M,marieke-bolten-topsy
6369,Marieke van der Weide,,Zara,,M,marieke-van-der-weide-zara
4446,Marie-kristine Spjeld,NOR,Farah,,L,marie-kristine-spjeld-farah
1998,Mariela Poulimenou,GRC,Jaguar,,L,mariela-poulimenou-jaguar
3944,Marietta Dr. Görög,HUN,Blucsi,Sea Blue Sequences Of Most Majestic,S,marietta-dr-gorog-blucsi
4014,Marietta Dr. Görög,HUN,Repcsi,Drystream Biblue Elif (Repcsi),S,marietta-dr-gorog-repcsi
7383,Marietta Kudyba,DEU,,Proud of our Dogs charming Brandy Proud of our Dogs charming Brandy,I,marietta-kudyba
5251,Marietta Kudyba,DEU,Dijaa,Fearless Flying Dazzling Dijaa,I,marietta-kudyba-dijaa
5249,Marietta Kudyba,DEU,Leesha,,I,marietta-kudyba-leesha
5829,Mariia Estigneva,,Ilves,,L,mariia-estigneva-ilves
5972,Mariia Evstigneeva,FIN,Ilves,JETFISH ILVES,L,mariia-evstigneeva-jetfish-ilves
7195,Mariia Evstigneeva,FIN,Ima,,L,mariia-evstigneeva-ima
5831,Mariia Evstigneeva,FIN,Svagni Leela,,L,mariia-evstigneeva-svagni-leela
8499,Mariia Kordun,UKR,Elty,,S,mariia-kordun-elty
1353,Mariia Makushina,FIN,,HENRY MAGIC SMILE,M,mariia-makushina
1656,Mariia Makushina,FIN,Herbie,,M,mariia-makushina-herbie
1173,Marije Doppenberg,ITA,Hazel,,S,marije-doppenberg-hazel
1032,Marije Doppenberg,ITA,Helder,Blondie Helder,I,marije-doppenberg-blondie-helder
5074,Marije Doppenberg,ITA,Pocahontas,,S,marije-doppenberg-pocahontas
123,Marika Di Ruggiero,AUT,BOOMERANG,,L,marika-di-ruggiero-boomerang
5890,Marika Vuori,,CIMILLAN NAPAKYMPPI,,M,marika-vuori-cimillan-napakymppi
2924,Marilyn Adams,GBR,,Obay Thatz The Truth,S,marilyn-adams
4185,Marilyn Chiang,SGP,Kioko,,L,marilyn-chiang-kioko
4490,Marina Allertsen,NOR,Saga,,L,marina-allertsen-saga
2011,Marina Beshovishka,BGR,Eip,KBB CIKK-cakk Eip,M,marina-beshovishka-eip
8409,Marina Beshovishka,BGR,Enzo,Enzo Od skučáku,L,marina-beshovishka-enzo
6132,Marina Beshovishka,BGR,Hayami,Not so easy Eructo Hayami,I,marina-beshovishka
847,Marina Beshovishka,BGR,Jetro,Dark Side Legion Bahari Jetro,L,marina-beshovishka-dark-side-legion-bahari-jetro
911,Marina Beshovishka,BGR,Koves-Berci Betyar Cikk-Cakk,Koves-Berci Betyar Cikk-Cakk,M,marina-beshovishka-koves-berci-betyar-cikk-cakk
1103,Marina Falcone,ITA,,BLACK RIVER KENNEL JACKAL,L,marina-falcone
357,marina franzó,ITA,Kimba,Kimba (Kimba),S,marina-franzo-kimba
4201,Marina Matas Ferrer,ESP,Becka,,M,marina-matas-ferrer-becka
7498,Marina Mayer,,,Incredible perfect Icon Of noble county,M,marina-mayer
5386,Marina Omelková,,Lotty,"Duracell Bunny Lovelenia ""Lotty""",L,marina-omelkova-lotty
5557,MARINA ROUBAUDI,FRA,,O'NESS LYTOUX'S SPIRIT,L,marina-roubaudi
1836,Marina Selinger,AUT,Ice Touch,Glorious Ice Touch Sheltie at Work Ice Touch,M,marina-selinger-ice-touch
1872,Marina Selinger,AUT,Mr. Nash,Bouncy Night Lights Sheltie at Work Mr. Nash,M,marina-selinger-mr-nash
1914,Marina Selinger,AUT,Viva,Dazzling Celebrate Life Sheltie At Work (Viva),S,marina-selinger-viva
1768,Marina Sinobad,SRB,Žuno,Žuno Olujni od Pjegave Sanjaske Zuno,L,marina-sinobad-zuno
211,Marina Zampieri,ITA,Deep,DEEP IMPACT BATMAN LOVELENIA,L,marina-zampieri-2
66,Marina Zampieri,ITA,Miley,BORACAY DETTA MILEY,I,marina-zampieri
5562,Marine Bosson,CHE,,Peps and Magic Keemun des Roches d'Anthéor,L,marine-bosson
3753,Marine Tonglet,BEL,Pilou,Pourquoi Pas Toi Du Merle Blue (Pilou),L,marine-tonglet-pilou
3608,Marine Tonglet,BEL,Rine,Rine Just Rine Of Shadow In Light,I,marine-tonglet-rine
7169,Marine Tonglet,BEL,Umbel,Umbel Flower Of Queen Of Patchouli,I,marine-tonglet-umbel
7300,Mário Araújo,PRT,Hapi,,M,mario-araujo-hapi
7242,Mário Araújo,PRT,Vicky,,M,mario-araujo-vicky
5190,mario lovo,ITA,,LIFE IS REAL IN THE STAR,L,mario-lovo
7683,Mario Mendoza Caceres,CHL,,Nangamai Koestlin Keks,L,mario-mendoza-caceres
1767,Mario Sprah,HRV,Emy,Nangamai Emelie Emy,L,mario-sprah-emy
4145,Mario Sprah,HRV,Maggie,,L,mario-sprah-maggie
2180,Mariola Sakol,POL,AURA,AURA ODRINA FALKNOV,L,mariola-sakol
4843,Mariola Stakseng,NOR,Iza,,S,mariola-stakseng-iza
1771,Marion Bellingrath-Tuerscherl,AUT,Antonio,,L,marion-bellingrath-tuerscherl-antonio
1770,Marion Bellingrath-Tuerscherl,AUT,Anup,,L,marion-bellingrath-tuerscherl-anup
6824,Marion Bellingrath-Türsch…,AUT,Anup,,L,marion-bellingrath-tursch-anup
6823,Marion Bellingrath-Türsch…,AUT,Grietje,,L,marion-bellingrath-tursch-grietje
5491,Marion Bellingrath-Türscherl,AUT,,Grietje Vom Heustadlwasser Grietje,L,marion-bellingrath-turscherl
2396,Marion Cools,BEL,,Sum'r Vibes By Home of Kavany,I,marion-cools
3755,Marion Nardecchia,LUX,Joy,/ (Joy),L,marion-nardecchia-joy
1079,Marion Perilleux,FRA,,Toundra de la vallée des chenzs,L,marion-perilleux
650,Marion Svendsen,NOR,Ille,SheltieFun's Powerful Ille,M,marion-svendsen-ille
7990,Marion Svendsen,NOR,Morro,,M,marion-svendsen-morro
628,Marion Svendsen,NOR,Neida,,M,marion-svendsen-neida
6952,Marisa Laura Rios Noya,ARG,Nix,,M,marisa-laura-rios-noya-nix
6257,Marissa Danen,,Djazz,,I,marissa-danen-djazz
6286,Marisse De Cuyper,,Ringo,,L,marisse-de-cuyper-ringo
6307,Marisse De Cuyper,,Ziggy,,L,marisse-de-cuyper-ziggy
4886,Marit Bratt,NOR,,Lebrany's Cheer Up Boys,L,marit-bratt
7864,Marit Bratt,NOR,Tjikko,,L,marit-bratt-tjikko
7860,Marit Holdhus Mehammer,NOR,Kapow,,L,marit-holdhus-mehammer-kapow
4491,Marit Velta,NOR,Leap,,L,marit-velta-leap
4542,Marit Velta,NOR,Mia,,L,marit-velta-mia
3554,Marita Ogilvie,GBR,Cicada,Darleyfalls Cryptic Enigma (Cicada),I,marita-ogilvie-cicada
7642,Mariya Fujimura,HRV,,Beoffbeat Ask Me Nicely,I,mariya-fujimura
7641,Mariya Fujimura,HRV,Bandleader Firecracker,,I,mariya-fujimura-bandleader-firecracker
4126,Mariya Fujimura,HRV,Chili,,I,mariya-fujimura-chili
6255,Marjan Bosgoed,,Csella,,I,marjan-bosgoed-csella
3162,Marjeta Roscher,AUT,,Shaggy Toller's Celtic Dawn,I,marjeta-roscher
5412,Marjeta Roscher,AUT,Geroma-Nova's Ita,Geroma-Nova's Ita,M,marjeta-roscher-geroma-novas-ita
2759,Marjeta Roscher,AUT,Kiyomi,"Geroma Nova`s Kiyomi ""Kiyomi""",M,marjeta-roscher-geroma-novas-kiyomi
1540,Marjo Korander,,,EMPIRE OF FIRE ALWAYS GO WITH FLOW,M,marjo-korander-2
1418,Marjo Korander,,Flow,EMPIRE OF FIRE ALWAYS GO WITH FLOW,I,marjo-korander
5871,Marjo Korander,,Hupi,,M,marjo-korander-hupi-2
1583,Marjo Korander,,Hupi,,L,marjo-korander-hupi
1465,Marjo Korander,,RIVERFLOWERS FYR,,I,marjo-korander-riverflowers-fyr
1245,Marjo Korander,,SAUNAJAAKON BLUFF,,L,marjo-korander-saunajaakon-bluff
5899,Marjo Kuha,,,LELLUKAN CARAMELLII EHDOTTOMASTI,S,marjo-kuha
6053,Marjo Kuha,,,LELLUKAN ENTÄ SITTE,S,marjo-kuha-2
5946,Marjo Kuosmanen,FIN,,MINI KIITURIN C'MON WHAT A JACKPOT,S,marjo-kuosmanen
8089,Marjo Kuosmanen,FIN,Luna,,S,marjo-kuosmanen-luna
6118,Marjo Pitkänen,,,FINDAISY'S TRES JRT ROOSA-HELMIINA,S,marjo-pitkanen
5492,Marjolein v. Sprang,NLD,,Munchanga’s Groovy Groovy,L,marjolein-v-sprang
3730,Marjolein Van Der Pad,NLD,Djuke,Beezz And Bro's Wannabee Happy Djuke,L,marjolein-van-der-pad-djuke
6345,Marjolein Verwijmeren,FIN,Boss,Jimboomba Act like a Boss,L,marjolein-verwijmeren-boss
7264,Marjorie Gueiros Lustosa,BRA,Oscar,,M,marjorie-gueiros-lustosa-oscar
7284,Marjorie Gueiros Lustosa,BRA,Zazu,,M,marjorie-gueiros-lustosa-zazu
7090,Marjut Saarainen,FIN,Terra,,S,marjut-saarainen-terra
5234,Mark Anthony Herfert,SVN,Rêv,,S,mark-anthony-herfert-rev
5124,Mark Anthony Herfert,SVN,Tatsu,,L,mark-anthony-herfert-tatsu
3159,Mark Bills,USA,,Grand Oaker Li'L Crime Fighter,I,mark-bills
6651,Mark Bills,USA,Ziva,,I,mark-bills-ziva
3596,Mark Douglas,,Sheriff,,L,mark-douglas-sheriff
959,Mark Herfert,SVN,Rév,Airland Neytiri,S,mark-herfert-rev
6167,Mark Herfert,SVN,Tatsu,Shadow of Aire Enchanted Dragon Tatsu,L,mark-herfert
3821,Mark Isaacs,IRL,Anniken,Anniken Boy,M,mark-isaacs-anniken
643,Marketa Adam,CZE,Chia,"E´Chia ""Chia""",M,marketa-adam-chia
580,Marketa Adam,CZE,Tray,"Zunerry Aeddan ""Tray""",L,marketa-adam-tray
6744,Markéta Kořínková,CZE,Ravi,Beatus Bip Bellis Hope (Ravi),L,marketa-korinkova-ravi
7526,Markéta Mašková,CZE,Mayla,,S,marketa-maskova-mayla
2129,Markéta Rambousková,,,Roger Bluff Springs,L,marketa-rambouskova
2181,Markéta Rambousková,,,Barracuda Velox Crur,L,marketa-rambouskova-2
2305,Markéta Zavadilová,,,Una Unica Koryfej,S,marketa-zavadilova
